Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2516","Oats","2011","2011","g/cap/d","0.26","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2516","Oats","2012","2012","kcal/cap/d","3.65","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2516","Oats","2012","2012","g/cap/d","0.13","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2516","Oats","2012","2012","g/cap/d","0.07","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2516","Oats","2013","2013","kcal/cap/d","38.93","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2516","Oats","2013","2013","g/cap/d","1.42","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2516","Oats","2013","2013","g/cap/d","0.74","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2516","Oats","2014","2014","kcal/cap/d","4.37","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2516","Oats","2014","2014","g/cap/d","0.16","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2516","Oats","2014","2014","g/cap/d","0.08","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2516","Oats","2015","2015","kcal/cap/d","2.56","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2516","Oats","2015","2015","g/cap/d","0.09","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2516","Oats","2015","2015","g/cap/d","0.05","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2516","Oats","2016","2016","kcal/cap/d","5.03","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2516","Oats","2016","2016","g/cap/d","0.18","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2516","Oats","2016","2016","g/cap/d","0.1","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2516","Oats","2017","2017","kcal/cap/d","18.06","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2516","Oats","2017","2017","g/cap/d","0.66","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2516","Oats","2017","2017","g/cap/d","0.34","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2516","Oats","2018","2018","kcal/cap/d","1.46","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2516","Oats","2018","2018","g/cap/d","0.05","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2516","Oats","2018","2018","g/cap/d","0.03","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2516","Oats","2019","2019","kcal/cap/d","14.02","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2516","Oats","2019","2019","g/cap/d","0.51","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2516","Oats","2019","2019","g/cap/d","0.27","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2516","Oats","2020","2020","kcal/cap/d","0.79","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2516","Oats","2020","2020","g/cap/d","0.03","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2516","Oats","2020","2020","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2516","Oats","2021","2021","kcal/cap/d","4.96","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2516","Oats","2021","2021","g/cap/d","0.18","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2516","Oats","2021","2021","g/cap/d","0.09","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2516","Oats","2022","2022","kcal/cap/d","10.11","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2516","Oats","2022","2022","g/cap/d","0.37","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2516","Oats","2022","2022","g/cap/d","0.19","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2518","Sorghum and products","2010","2010","kcal/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2518","Sorghum and products","2010","2010","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2518","Sorghum and products","2010","2010","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2518","Sorghum and products","2011","2011","kcal/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2518","Sorghum and products","2011","2011","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2518","Sorghum and products","2011","2011","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2518","Sorghum and products","2012","2012","kcal/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2518","Sorghum and products","2012","2012","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2518","Sorghum and products","2012","2012","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2518","Sorghum and products","2013","2013","kcal/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2518","Sorghum and products","2013","2013","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2518","Sorghum and products","2013","2013","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2518","Sorghum and products","2014","2014","kcal/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2518","Sorghum and products","2014","2014","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2518","Sorghum and products","2014","2014","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2518","Sorghum and products","2015","2015","kcal/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2518","Sorghum and products","2015","2015","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2518","Sorghum and products","2015","2015","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2518","Sorghum and products","2016","2016","kcal/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2518","Sorghum and products","2016","2016","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2518","Sorghum and products","2016","2016","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2518","Sorghum and products","2017","2017","kcal/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2518","Sorghum and products","2017","2017","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2518","Sorghum and products","2017","2017","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2518","Sorghum and products","2018","2018","kcal/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2518","Sorghum and products","2018","2018","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2518","Sorghum and products","2018","2018","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2518","Sorghum and products","2019","2019","kcal/cap/d","0","E","Estimated value",""
